id,name,dob,registered_date,phone,country
855,Polteageist,1988-12-17T12:30:35.884Z,2018-02-26T10:59:10.525Z,5334679693,TR
856,Hatenna,1946-04-30T16:16:46.312Z,2020-01-28T12:49:19.535Z,3291725,FI
857,Hattrem,1998-08-04T06:48:47.253Z,2017-06-20T07:30:14.700Z,36748612,NO
858,Hatterene,1966-08-15T04:21:40.879Z,2013-05-02T07:46:56.133Z,238999704,FR
859,Impidimp,1954-05-09T13:25:50.317Z,2008-04-11T01:05:27.385Z,373115166,NL
860,Morgrem,1993-01-21T19:45:19.717Z,2006-03-01T02:38:27.564Z,7783829237,IN
861,Grimmsnarl,1948-06-03T10:18:59.218Z,2007-10-19T08:19:56.538Z,1720894058,IR
862,Obstagoon,1958-03-27T23:00:19.440Z,2012-09-09T03:31:58.291Z,6814317422,MX
863,Perrserker,1953-09-11T13:07:14.833Z,2013-04-01T16:01:14.522Z,779537949,CH
864,Cursola,1969-01-13T08:02:16.768Z,2020-05-08T12:09:48.960Z,2636613,FI
865,Sirfetchd,1993-07-25T20:52:32.268Z,2009-09-04T18:22:36.476Z,,CA
866,Mr-rime,1967-10-20T05:48:39.305Z,2010-10-07T21:23:29.495Z,,UA
867,Runerigus,1952-12-15T20:27:12.680Z,2012-03-28T16:03:03.188Z,54036945,DK
868,Milcery,1950-04-21T07:16:03.367Z,2003-01-07T18:08:00.395Z,,CA
869,Alcremie,1965-06-05T14:01:52.641Z,2017-09-11T18:53:00.709Z,1143604708,TR
870,Falinks,1990-06-13T11:30:46.239Z,2003-03-31T11:50:02.136Z,,CA
871,Pincurchin,1950-07-18T15:45:13.168Z,2009-07-13T17:40:29.013Z,4799117730,US
872,Snom,1984-12-10T13:50:02.951Z,2019-11-24T21:56:59.091Z,2972421171,BR
873,Frosmoth,1966-08-18T05:10:29.361Z,2004-04-15T10:23:54.026Z,4130381839,TR
874,Stonjourner,1952-11-17T18:26:48.477Z,2018-03-28T02:56:20.427Z,13366147,DK
875,Eiscue-ice,1991-11-10T06:40:46.808Z,2008-07-08T23:11:56.004Z,754790819,CH
876,Indeedee-male,1981-02-10T02:22:18.146Z,2018-08-18T16:03:06.073Z,59288331,NO
877,Morpeko-full-belly,1977-08-29T16:03:45.669Z,2020-10-08T10:37:39.234Z,1372866933,BR
878,Cufant,1989-01-09T20:57:23.493Z,2017-04-21T05:43:07.103Z,1697327256,GB
879,Copperajah,1970-06-26T22:16:21.864Z,2015-07-14T10:23:48.890Z,315775837,IE
880,Dracozolt,1951-05-26T05:42:41.460Z,2010-06-03T20:08:53.001Z,33817683,DK
881,Arctozolt,1979-06-22T20:36:25.498Z,2019-08-30T22:51:37.646Z,946200645,ES
882,Dracovish,1953-06-18T15:38:25.038Z,2004-09-15T00:28:49.405Z,6012206142,MX
883,Arctovish,1994-07-05T09:43:42.765Z,2013-12-28T02:40:31.363Z,1602176282,NZ
884,Duraludon,1995-09-23T13:00:26.855Z,2015-03-02T05:20:25.501Z,37778830,NO
885,Dreepy,1999-02-17T04:49:38.906Z,2008-10-01T12:57:09.969Z,954015262,ES
886,Drakloak,1996-03-02T09:38:42.313Z,2015-08-22T06:37:36.672Z,6000102830,NZ
887,Dragapult,1980-10-01T13:58:29.168Z,2008-01-02T01:49:59.716Z,58848268,DK
888,Zacian,1990-08-03T02:49:34.217Z,2014-02-28T17:42:40.680Z,9267099848,DE
889,Zamazenta,1986-03-16T07:10:22.451Z,2006-11-25T13:17:27.996Z,2217695332,TR
890,Eternatus,1983-07-25T20:53:22.830Z,2006-12-20T09:27:20.284Z,9120734593,BR
891,Kubfu,1990-10-12T12:05:10.800Z,2015-12-16T07:32:54.146Z,1697448006,GB
892,Urshifu-single-strike,1970-10-12T22:24:00.316Z,2008-06-28T09:19:04.314Z,380832680,RS
893,Zarude,1945-02-05T21:26:41.661Z,2010-07-02T14:51:36.484Z,6896518,FI
894,Regieleki,1948-10-29T14:36:12.024Z,2017-02-08T04:16:43.287Z,467436591,NZ
895,Regidrago,1983-10-06T01:22:01.315Z,2004-07-22T11:07:32.073Z,238571657,NL
896,Glastrier,1983-02-09T11:23:14.359Z,2009-04-14T11:00:40.298Z,6965667598,MX
897,Spectrier,1952-09-21T21:35:24.498Z,2002-10-15T12:53:16.697Z,6347156359,MX
898,Calyrex,1999-04-04T12:56:13.148Z,2011-04-13T03:39:12.496Z,767785383,CH
899,Wyrdeer,1986-12-05T02:13:41.977Z,2003-03-01T15:42:04.513Z,40341039,DK
900,Kleavor,1966-12-07T06:02:06.049Z,2004-05-28T00:59:29.125Z,6731312098,NZ
901,Ursaluna,1961-03-11T13:51:14.640Z,2013-03-16T03:49:13.384Z,230093466,RS
902,Basculegion-male,1966-01-17T12:16:18.812Z,2011-04-29T01:02:28.605Z,6937882126,US
903,Sneasler,1985-05-16T06:45:58.683Z,2021-10-12T21:42:04.254Z,373790365,RS
904,Overqwil,1946-02-26T19:12:40.938Z,2020-08-22T08:06:59.325Z,4697939903,TR
905,Enamorus-incarnate,1989-04-26T04:50:39.130Z,2011-04-25T00:58:03.006Z,8578398,FI
906,Sprigatito,1980-06-22T12:16:27.830Z,2020-07-08T11:54:03.552Z,230935068,FR
907,Floragato,1983-03-31T10:17:12.658Z,2004-08-18T23:52:00.488Z,9383205465,TR
908,Meowscarada,1954-11-24T02:58:15.939Z,2019-09-18T23:13:06.106Z,3022213660,US
909,Fuecoco,1970-08-27T22:32:11.241Z,2009-09-11T08:28:37.987Z,67295305,NO
910,Crocalor,1981-02-20T11:18:52.105Z,2016-12-09T09:26:47.095Z,5777813,FI
911,Skeledirge,1974-12-16T20:03:05.695Z,2020-08-31T17:29:41.786Z,266734422,FR
912,Quaxly,1965-05-20T06:45:40.955Z,2010-10-25T08:21:53.246Z,3198963040,US
913,Quaxwell,1949-01-09T04:02:57.966Z,2008-01-19T23:32:56.557Z,8571370779,DE
914,Quaquaval,1985-09-12T11:35:03.449Z,2020-07-30T18:10:00.487Z,411785106,IE
915,Lechonk,1945-12-28T00:41:57.783Z,2013-11-05T01:46:57.729Z,8284662205,US
916,Oinkologne,1990-11-03T16:44:39.429Z,2021-02-22T07:14:25.093Z,764302282,DE
917,Tarountula,1958-05-14T14:18:24.716Z,2016-11-03T03:46:36.770Z,6677455,FI
918,Spidops,1986-04-25T22:17:32.339Z,2007-06-17T02:32:24.953Z,371420860,FR
919,Nymble,1989-03-29T16:11:49.869Z,2022-02-17T04:02:47.360Z,5518329202,BR
920,Lokix,1954-03-08T15:03:43.808Z,2011-09-07T21:11:22.477Z,7321617545,NZ
921,Pawmi,1993-11-26T21:11:16.615Z,2015-08-13T21:01:04.356Z,9399092309,IR
922,Pawmo,1988-08-25T04:11:31.268Z,2010-07-22T10:16:00.625Z,5812405228,TR
923,Pawmot,1952-10-09T10:48:48.854Z,2006-03-14T22:35:40.514Z,,UA
924,Tandemaus,1978-12-20T09:33:48.409Z,2005-03-18T13:28:52.943Z,7023844,FI
925,Maushold,1968-11-16T20:18:58.253Z,2009-09-09T20:06:46.194Z,,CA
926,Fidough,1953-03-22T12:29:41.121Z,2006-11-20T00:18:07.100Z,,UA
927,Dachsbun,1975-04-22T23:02:44.643Z,2002-12-08T11:49:13.951Z,218264959,IE
928,Smoliv,1968-05-02T01:39:56.200Z,2021-04-25T14:23:44.103Z,629379911,NL
929,Dolliv,1954-03-30T05:41:24.616Z,2005-07-31T14:04:37.616Z,,CA
930,Arboliva,1972-05-31T18:14:03.573Z,2020-05-07T01:53:59.272Z,1616617879,GB
931,Squawkabilly,1988-12-05T00:25:37.925Z,2018-09-11T17:52:45.331Z,3524437946,BR
932,Nacli,1990-02-07T15:57:17.820Z,2009-11-26T07:22:20.378Z,9623366828,US
933,Naclstack,1971-10-31T20:04:53.668Z,2014-06-24T18:34:25.440Z,9997510352,IN
934,Garganacl,1987-03-18T12:43:07.475Z,2007-11-15T16:13:29.040Z,728438589,NL
935,Charcadet,1949-09-09T20:30:39.996Z,2007-11-08T21:36:21.630Z,354425388,RS
936,Armarouge,1948-04-26T16:52:20.318Z,2007-12-25T11:28:11.043Z,4138896643,US
937,Ceruledge,1980-07-20T11:38:16.466Z,2012-02-18T07:30:38.642Z,6675911617,MX
938,Tadbulb,1953-02-06T18:25:06.209Z,2005-05-01T09:12:21.973Z,2055832,FI
939,Bellibolt,1967-06-18T23:02:48.934Z,2004-03-31T16:59:45.785Z,1524211693,GB
940,Wattrel,1989-03-18T22:30:49.232Z,2015-02-09T04:25:07.527Z,84236747,DK
941,Kilowattrel,1952-12-10T21:37:19.581Z,2002-06-26T10:05:00.893Z,1697398158,GB
942,Maschiff,1973-12-20T09:36:15.210Z,2007-06-12T00:16:43.635Z,8972225221,NZ
943,Mabosstiff,1971-10-02T15:53:56.241Z,2015-01-26T11:00:08.989Z,4249588,FI
944,Shroodle,1954-08-21T08:12:08.173Z,2007-11-18T09:45:55.153Z,50032763,NO
945,Grafaiai,1981-05-04T07:36:31.364Z,2005-08-30T03:29:16.505Z,59620019,NO
946,Bramblin,1989-02-27T16:11:57.381Z,2006-11-09T04:52:07.084Z,66233777,NL
947,Brambleghast,1978-09-26T04:37:00.828Z,2018-10-03T13:05:28.090Z,900944773,ES
948,Toedscool,1963-05-28T03:04:23.001Z,2021-11-26T05:17:16.385Z,160382799,GB
949,Toedscruel,1992-04-24T12:49:17.522Z,2003-11-12T15:37:43.899Z,53467434,NO
950,Klawf,1986-03-28T17:11:44.956Z,2007-11-01T15:44:06.895Z,17526652,DK
951,Capsakid,1998-12-19T01:21:57.936Z,2018-02-05T18:26:10.240Z,3907037076,BR
952,Scovillain,1985-06-28T13:37:57.298Z,2015-12-24T08:13:59.190Z,,CA
953,Rellor,1954-08-04T21:04:43.059Z,2007-06-26T00:59:45.805Z,1768746155,GB
954,Rabsca,1960-10-16T16:02:27.676Z,2014-03-29T11:32:12.559Z,319498374,IE
955,Flittle,1994-12-06T00:04:20.014Z,2018-07-29T07:47:07.888Z,6466795727,MX
956,Espathra,1997-01-22T08:48:31.282Z,2006-04-18T23:28:29.020Z,7869302528,DE
957,Tinkatink,1985-01-30T08:48:17.091Z,2006-01-09T11:50:54.051Z,,CA
958,Tinkatuff,1987-09-02T17:46:35.130Z,2010-04-25T13:07:11.866Z,6774783426,MX
959,Tinkaton,1973-10-16T08:42:27.069Z,2015-01-30T15:43:29.644Z,9568993229,BR
960,Wiglett,1979-05-08T14:31:15.681Z,2002-06-03T20:33:51.386Z,,UA
961,Wugtrio,1981-09-12T10:44:10.385Z,2011-12-02T17:04:41.329Z,799910340,CH
962,Bombirdier,1990-01-17T23:28:02.503Z,2013-01-14T00:32:35.057Z,,CA
963,Finizen,1948-05-07T06:25:19.588Z,2005-04-30T19:56:40.583Z,219271405,IE
964,Palafin,1998-06-15T12:45:43.336Z,2010-11-16T13:07:53.167Z,,UA
965,Varoom,1973-08-17T10:14:39.687Z,2015-07-13T16:06:24.253Z,7789908,FI
966,Revavroom,1981-09-30T22:52:15.501Z,2008-11-14T19:34:44.121Z,994440264,ES
967,Cyclizar,1944-12-27T06:42:15.846Z,2017-01-23T21:30:54.635Z,4101104,FI
968,Orthworm,1966-02-21T11:22:30.235Z,2016-08-31T22:44:57.151Z,5872646887,US
969,Glimmet,1993-09-28T20:48:25.380Z,2008-09-08T05:23:06.546Z,,CA
970,Glimmora,1957-03-10T22:08:52.061Z,2010-08-25T10:55:30.943Z,917861170,ES
971,Greavard,1970-09-29T22:11:11.583Z,2018-01-12T11:05:12.942Z,81658263,DK
972,Houndstone,1980-12-21T23:19:23.434Z,2012-03-27T01:24:55.309Z,566470493,FR
973,Flamigo,2001-02-25T18:36:48.427Z,2014-08-30T17:40:45.269Z,924775487,ES
974,Cetoddle,1985-09-12T06:48:34.710Z,2017-04-25T13:39:52.917Z,2114011885,TR
975,Cetitan,1956-03-03T11:08:40.381Z,2021-12-06T03:43:17.738Z,6023761028,MX
976,Veluza,1959-01-03T13:09:54.604Z,2008-09-04T06:13:17.044Z,,CA
977,Dondozo,2000-07-26T13:45:03.543Z,2022-02-22T02:52:00.108Z,7580045794,DE
978,Tatsugiri,1962-01-02T17:04:24.660Z,2002-10-12T15:21:07.243Z,749534679,DE
979,Annihilape,1950-05-04T11:19:15.903Z,2008-09-19T16:27:56.421Z,3586667158,DE
980,Clodsire,1994-06-13T13:09:35.074Z,2018-10-02T07:38:32.320Z,4383738113,DE
981,Farigiraf,1996-12-07T06:19:13.363Z,2015-06-29T05:46:46.140Z,218222944,FR
982,Dudunsparce,1985-10-01T11:20:10.689Z,2013-02-27T00:59:20.034Z,334955392,RS
983,Kingambit,1978-05-21T09:00:13.241Z,2010-06-08T02:38:39.087Z,435899127,FR
984,Great-tusk,1997-04-29T09:29:55.287Z,2020-03-17T13:46:55.861Z,29832488,NO
985,Scream-tail,1979-02-06T22:47:56.046Z,2010-05-16T23:14:49.246Z,5466292000,DE
986,Brute-bonnet,1962-11-22T10:40:30.154Z,2014-08-24T14:08:43.747Z,2442061126,DE
987,Flutter-mane,1976-06-12T15:36:18.772Z,2006-06-11T05:55:48.927Z,4575621428,US
988,Slither-wing,1963-02-04T17:40:00.313Z,2015-01-01T04:02:23.496Z,754681218,CH
989,Sandy-shocks,1954-01-03T23:04:17.348Z,2020-04-09T09:20:52.044Z,582718943,AU
990,Iron-treads,1978-08-08T10:08:54.303Z,2017-01-03T11:36:33.072Z,992558906,ES
991,Iron-bundle,1976-08-02T08:19:36.048Z,2013-07-28T01:41:17.818Z,2705000871,BR
992,Iron-hands,1965-06-27T00:52:47.748Z,2012-12-09T17:11:08.468Z,6599481808,NZ
993,Iron-jugulis,1980-01-12T04:23:25.215Z,2012-07-01T00:56:33.939Z,943814815,ES
994,Iron-moth,1974-08-27T02:44:41.311Z,2015-10-18T23:26:49.300Z,98399167,AU
995,Iron-thorns,1959-10-15T22:32:17.741Z,2009-12-11T01:05:28.531Z,1412707285,GB
996,Frigibax,1954-09-30T05:13:37.835Z,2007-08-20T15:27:20.774Z,786827453,CH
997,Arctibax,1952-05-13T19:25:53.018Z,2016-11-12T07:56:19.300Z,1697709552,GB
998,Baxcalibur,1995-03-28T10:50:19.770Z,2008-12-27T22:25:12.597Z,,CA
999,Gimmighoul,1993-08-04T04:20:49.319Z,2019-01-29T09:16:42.981Z,8421585530,TR
1000,Gholdengo,1957-09-15T13:09:18.829Z,2007-06-08T06:32:14.932Z,360470766,AU
1001,Wo-chien,1991-02-01T09:43:26.319Z,2016-06-01T12:04:20.363Z,397477527,IR
1002,Chien-pao,1984-10-21T06:49:30.318Z,2012-01-15T23:55:24.229Z,7634965,FI
1003,Ting-lu,1977-01-27T23:49:10.550Z,2018-08-16T21:17:25.103Z,,UA
1004,Chi-yu,1974-06-23T02:49:52.003Z,2016-09-12T08:57:03.439Z,60571468,NZ
1005,Roaring-moon,1958-10-04T06:51:56.311Z,2010-05-27T09:36:09.081Z,5778116054,US
1006,Iron-valiant,1997-02-28T23:30:36.395Z,2022-05-23T20:40:05.840Z,727896403,AU
1007,Koraidon,1952-04-15T13:31:58.604Z,2003-09-18T05:23:05.021Z,380272682,RS
1008,Miraidon,1960-11-16T11:06:40.457Z,2011-05-22T01:37:56.917Z,,UA
1009,Walking-wake,1968-04-09T02:10:44.271Z,2021-05-01T04:37:44.748Z,5795477638,DE
1010,Iron-leaves,1974-06-27T19:06:05.911Z,2004-04-29T01:50:33.391Z,4499860,AU
1011,Dipplin,1986-06-10T14:57:11.931Z,2021-02-07T11:08:01.355Z,6139836028,TR
1012,Poltchageist,1953-06-19T08:08:52.504Z,2006-08-05T01:19:32.331Z,1768459391,GB
1013,Sinistcha,1998-04-07T09:56:30.074Z,2017-08-30T17:25:29.068Z,7504721549,IN
1014,Okidogi,1951-02-05T11:19:17.769Z,2012-12-01T15:16:55.283Z,393044832,FR
1015,Munkidori,1986-02-02T03:18:16.652Z,2010-01-18T15:33:48.008Z,,CA
1016,Fezandipiti,1969-12-02T21:11:59.128Z,2006-09-19T11:47:34.794Z,206887326,DE
1017,Ogerpon,1960-01-17T19:45:27.654Z,2009-06-28T18:54:47.510Z,3547039147,TR
1018,Archaludon,1956-09-07T07:38:13.558Z,2004-03-04T07:09:47.508Z,2772302357,TR
1019,Hydrapple,1998-01-28T14:33:36.600Z,2005-10-07T03:52:29.784Z,74368462,NO
1020,Gouging-fire,1945-07-18T18:57:30.458Z,2015-01-27T17:15:11.300Z,289590799,AU
1021,Raging-bolt,1960-02-11T03:29:58.028Z,2002-04-13T10:09:57.340Z,113745268,FR
1022,Iron-boulder,2000-06-01T04:35:31.016Z,2004-10-22T06:01:46.548Z,113189578,IE
1023,Iron-crown,1966-03-17T12:41:06.812Z,2016-08-30T13:53:22.503Z,7737425880,TR
1024,Terapagos,1973-03-29T17:21:50.694Z,2012-11-10T23:35:38.848Z,,CA
1025,Pecharunt,1972-01-26T18:43:07.659Z,2011-11-02T15:01:30.474Z,,UA
10001,Deoxys-attack,1965-10-16T14:08:06.850Z,2015-07-21T12:22:08.632Z,2148495621,IR
10002,Deoxys-defense,1995-05-31T13:54:43.388Z,2002-10-24T10:11:16.501Z,38664274,AU
10003,Deoxys-speed,1966-10-30T20:32:38.088Z,2021-06-02T21:47:28.411Z,8205158569,US
10004,Wormadam-sandy,1959-01-30T09:18:24.740Z,2013-04-26T23:24:18.810Z,5866745244,TR
10005,Wormadam-trash,1977-10-27T19:37:49.547Z,2016-08-09T23:44:15.898Z,9009927304,TR
10006,Shaymin-sky,1964-10-19T01:06:25.655Z,2012-09-13T08:34:30.568Z,65848658,DK
10007,Giratina-origin,1976-10-14T08:40:08.913Z,2013-09-03T01:51:18.393Z,2295600984,DE
10008,Rotom-heat,1997-01-25T05:01:19.475Z,2009-04-09T14:43:00.160Z,7421313061,IR
10009,Rotom-wash,1947-10-21T15:18:07.060Z,2005-10-27T22:17:52.890Z,8622645317,DE
10010,Rotom-frost,1973-11-27T18:23:38.124Z,2002-11-15T21:01:46.714Z,96554714,DK
10011,Rotom-fan,1944-12-20T13:25:56.548Z,2011-04-24T04:31:11.999Z,306593286,AU
10012,Rotom-mow,1989-04-22T04:17:31.112Z,2010-10-02T18:41:16.155Z,294570283,AU
10013,Castform-sunny,1972-11-16T10:23:58.045Z,2012-12-24T08:43:36.283Z,248657453,AU
10014,Castform-rainy,1945-09-22T07:37:57.045Z,2015-08-28T07:54:15.769Z,6912703583,MX
10015,Castform-snowy,1957-07-31T03:35:16.805Z,2008-06-11T00:57:59.891Z,219136482,IE
10016,Basculin-blue-striped,1976-05-28T09:57:23.618Z,2017-02-05T21:41:05.500Z,29032147,NO
10017,Darmanitan-zen,1978-07-03T18:10:38.899Z,2006-05-12T11:55:36.727Z,74750415,NO
10018,Meloetta-pirouette,1984-07-16T15:36:10.210Z,2017-02-03T08:09:10.607Z,4926914690,US
10019,Tornadus-therian,1998-01-09T21:01:27.082Z,2011-05-16T22:05:50.309Z,919285108,ES
10020,Thundurus-therian,1947-12-22T06:14:39.237Z,2002-11-21T13:35:05.326Z,9944583145,DE
10021,Landorus-therian,1987-04-09T09:27:38.193Z,2014-08-26T16:02:49.943Z,7276317924,IN
10022,Kyurem-black,1957-07-30T15:52:49.823Z,2017-01-29T09:59:12.984Z,286487745,RS
10023,Kyurem-white,1981-09-11T10:48:43.200Z,2006-12-22T19:12:58.520Z,8316378255,IN
10024,Keldeo-resolute,1992-07-26T05:28:58.190Z,2007-07-12T08:50:39.460Z,3786700,FI
10025,Meowstic-female,1974-04-17T16:32:15.683Z,2005-01-08T19:15:06.952Z,,UA
10026,Aegislash-blade,1986-08-12T17:04:36.900Z,2011-03-21T18:43:52.014Z,57659292,NO
10027,Pumpkaboo-small,1956-08-10T14:08:39.090Z,2006-11-02T15:51:53.314Z,7653142387,NZ
10028,Pumpkaboo-large,1991-04-07T10:09:15.954Z,2018-06-15T21:25:51.492Z,1375329590,NZ
10029,Pumpkaboo-super,1979-08-24T11:15:11.687Z,2013-05-09T12:36:03.960Z,,CA
10030,Gourgeist-small,1988-03-28T20:15:14.486Z,2018-06-08T04:42:17.211Z,306024281,FR
10031,Gourgeist-large,1981-05-24T13:37:46.820Z,2015-03-18T11:14:49.824Z,6759939845,MX
10032,Gourgeist-super,2000-05-16T01:38:39.606Z,2014-11-27T23:42:49.030Z,6902867559,MX
10033,Venusaur-mega,1963-10-14T13:57:15.018Z,2013-11-19T09:54:03.736Z,798594727,CH
10034,Charizard-mega-x,1996-08-02T11:32:08.221Z,2021-11-29T18:52:09.408Z,74726299,NL
10035,Charizard-mega-y,1969-07-05T22:54:29.370Z,2018-02-10T23:40:57.707Z,985913971,ES
10036,Blastoise-mega,1980-05-25T10:02:34.191Z,2008-09-11T13:50:14.040Z,1539584234,GB
10037,Alakazam-mega,1970-05-06T14:18:56.004Z,2004-03-08T13:42:49.707Z,41438300,DK
10038,Gengar-mega,1988-09-05T09:58:33.002Z,2015-07-10T22:38:30.740Z,3348689095,TR
10039,Kangaskhan-mega,1960-08-05T16:56:21.848Z,2005-09-12T19:30:46.399Z,3960628785,NZ
10040,Pinsir-mega,1958-01-19T04:06:04.839Z,2009-12-15T05:31:13.175Z,8249097166,TR
10041,Gyarados-mega,1981-01-03T11:19:54.917Z,2003-07-14T05:36:37.990Z,4638969725,IR
10042,Aerodactyl-mega,1997-01-06T07:39:26.188Z,2016-03-14T08:39:05.676Z,7793416912,IN
10043,Mewtwo-mega-x,1967-06-03T22:12:31.379Z,2006-05-22T03:34:38.330Z,62318088,DK
10044,Mewtwo-mega-y,1991-09-16T07:00:24.483Z,2018-10-16T22:51:36.802Z,32965031,NO
10045,Ampharos-mega,1952-02-02T03:06:12.035Z,2012-08-05T16:04:42.180Z,51379791,DK
10046,Scizor-mega,1957-07-24T15:57:40.987Z,2008-09-15T18:07:19.275Z,9559525951,IN
10047,Heracross-mega,1989-03-24T10:12:32.427Z,2004-06-09T13:30:42.958Z,9730415501,DE
10048,Houndoom-mega,1944-11-10T02:47:49.513Z,2008-10-26T16:24:45.284Z,3146459409,DE
10049,Tyranitar-mega,1970-12-08T14:09:13.720Z,2017-09-09T20:11:55.657Z,321213941,RS
10050,Blaziken-mega,1955-06-14T19:54:19.503Z,2008-12-24T17:55:29.549Z,6279596417,MX
10051,Gardevoir-mega,1995-07-11T13:48:07.962Z,2016-03-28T20:05:45.200Z,,UA
10052,Mawile-mega,1977-11-11T05:08:19.064Z,2006-08-02T23:24:58.119Z,6622105470,MX
10053,Aggron-mega,1977-08-03T17:45:21.341Z,2020-11-03T04:15:53.826Z,6138759123,MX
10054,Medicham-mega,1968-06-30T18:22:51.039Z,2016-09-16T19:31:27.553Z,7109573067,IN
10055,Manectric-mega,1995-09-26T20:56:59.596Z,2017-11-14T22:33:08.001Z,5065090073,US
10056,Banette-mega,2000-04-21T21:41:49.563Z,2019-03-11T21:20:56.040Z,2883606526,TR
10057,Absol-mega,1990-03-13T09:22:12.383Z,2003-09-28T19:53:59.943Z,1719962235,IR
10058,Garchomp-mega,1977-01-30T15:32:04.597Z,2012-03-31T13:17:09.948Z,8272433822,TR
10059,Lucario-mega,1969-02-16T17:24:15.849Z,2008-11-26T14:59:19.153Z,3232136740,DE
10060,Abomasnow-mega,1996-04-10T03:18:58.490Z,2012-11-20T13:10:44.789Z,7353549,FI
10061,Floette-eternal,1991-04-27T06:26:35.456Z,2014-02-24T13:32:10.040Z,6502881958,DE
10062,Latias-mega,1971-06-23T07:37:17.329Z,2004-03-20T02:46:31.070Z,29430462,DK
10063,Latios-mega,1986-04-07T01:34:21.854Z,2010-12-13T12:20:17.260Z,6902078180,MX
10064,Swampert-mega,1967-05-13T00:56:42.818Z,2007-01-28T21:12:19.886Z,913503667,DE
10065,Sceptile-mega,1959-08-22T13:54:17.151Z,2010-01-01T03:53:43.419Z,738626971,NL
10066,Sableye-mega,1968-01-17T01:57:40.122Z,2019-07-23T05:32:01.475Z,127182803,FR
10067,Altaria-mega,1993-02-11T07:54:58.496Z,2015-04-26T20:14:11.443Z,7949545582,IN
10068,Gallade-mega,1998-04-16T18:03:29.095Z,2020-03-20T11:05:05.575Z,990994162,ES
10069,Audino-mega,1966-12-27T10:17:08.185Z,2021-02-13T08:32:22.552Z,7115501260,IN
10070,Sharpedo-mega,1946-11-01T17:32:30.546Z,2015-10-28T20:11:29.692Z,1675368426,DE
10071,Slowbro-mega,1965-03-20T22:26:17.647Z,2008-02-15T03:21:09.275Z,6503739333,MX
10072,Steelix-mega,1961-08-20T01:57:59.828Z,2012-12-20T13:06:05.477Z,1.13051E+12,GB
10073,Pidgeot-mega,1994-07-26T11:34:16.635Z,2013-01-11T17:42:16.025Z,3116758758,DE
10074,Glalie-mega,1959-07-05T06:07:52.018Z,2012-08-18T14:43:26.795Z,60345814,DK
10075,Diancie-mega,1957-06-22T21:13:18.882Z,2007-04-15T21:54:24.174Z,5428988349,NZ
10076,Metagross-mega,1955-04-07T21:07:10.555Z,2012-03-30T22:11:55.908Z,,DK
10077,Kyogre-primal,1946-01-11T15:38:47.233Z,2015-09-23T14:12:31.268Z,981483275,ES
10078,Groudon-primal,1946-08-06T03:41:19.699Z,2003-12-05T07:26:55.478Z,429760254,NL
10079,Rayquaza-mega,1995-11-22T02:40:43.237Z,2006-04-22T23:27:13.535Z,755313957,CH
10080,Pikachu-rock-star,1950-06-11T14:40:20.458Z,2014-04-09T06:18:08.088Z,1539508052,GB
10081,Pikachu-belle,1950-09-11T12:34:59.731Z,2017-03-16T13:09:08.361Z,965051459,ES
10082,Pikachu-pop-star,1995-06-14T05:22:34.917Z,2020-04-06T02:59:51.990Z,116870057,AU
10083,Pikachu-phd,1950-01-01T20:21:20.000Z,2004-11-06T06:17:31.142Z,2775517745,GB
10084,Pikachu-libre,1971-07-24T09:26:18.619Z,2019-03-23T04:59:08.303Z,336552788,RS
10085,Pikachu-cosplay,1955-08-23T00:45:49.401Z,2009-02-26T01:52:53.720Z,214458297,IE
10086,Hoopa-unbound,1951-10-06T22:26:33.499Z,2012-11-19T13:49:26.163Z,2524592892,TR
10087,Camerupt-mega,1964-11-24T08:53:10.974Z,2002-10-25T04:50:54.197Z,,CA
10088,Lopunny-mega,1986-10-19T08:02:14.882Z,2006-02-03T19:23:07.245Z,6550560837,BR
10089,Salamence-mega,1983-10-13T16:30:22.770Z,2006-09-13T17:49:59.955Z,,UA
10090,Beedrill-mega,1976-01-18T20:06:51.395Z,2020-08-13T21:16:41.070Z,532265224,AU
10091,Rattata-alola,1966-06-21T11:37:28.057Z,2018-08-11T13:50:50.149Z,4498394488,US
10092,Raticate-alola,1975-05-30T21:23:38.928Z,2010-04-16T16:32:45.261Z,191752064,NL
10093,Raticate-totem-alola,1951-08-02T21:44:59.731Z,2021-07-10T05:22:12.550Z,,UA
10094,Pikachu-original-cap,1976-11-02T15:25:22.522Z,2007-04-09T00:30:22.294Z,894380731,AU
10095,Pikachu-hoenn-cap,1968-11-29T19:22:18.451Z,2007-02-14T22:47:50.683Z,322780010,FR
10096,Pikachu-sinnoh-cap,1965-10-29T23:22:21.040Z,2020-09-14T20:29:17.533Z,2241185550,NZ
10097,Pikachu-unova-cap,1979-12-27T16:28:41.778Z,2019-05-01T23:53:02.185Z,,UA
10098,Pikachu-kalos-cap,1969-01-30T20:22:10.902Z,2010-07-05T09:48:49.952Z,3919304128,DE
10099,Pikachu-alola-cap,2000-05-19T15:36:44.904Z,2021-10-29T00:44:34.231Z,976996798,ES
10100,Raichu-alola,1963-08-01T08:13:39.971Z,2021-02-28T17:12:47.138Z,1539690351,GB
10101,Sandshrew-alola,1983-11-07T07:31:14.507Z,2013-06-28T10:17:48.035Z,6696173,FI
10102,Sandslash-alola,1978-12-16T08:51:06.155Z,2021-06-29T23:52:41.251Z,80196755,NO
